scenario,date,origin,destination,ready,feasible,reason,out_trip,out_route,out_board_stop,out_board_sequence,out_departure,out_alight_stop,out_alight_sequence,out_arrival,shopping_start,shopping_end,back_trip,back_route,back_board_stop,back_board_sequence,back_departure,back_alight_stop,back_alight_sequence,back_arrival,origin_return,elapsed_minutes,initial_wait_minutes,store_open_wait_minutes,return_wait_minutes,bus_minutes,within_budget
baseline,2026-09-19,いなほこども園,kajiso_vio,10:30:00,True,,2+0+毎日+3,2,33_2,9,11:08:00,25_0,17,11:19:00,11:24:00,12:09:00,1+1+毎日+4,1,25_0,32,14:03:00,33_1,40,14:15:00,14:17:00,227.0,36.0,0.0,109.0,23.0,False
baseline,2026-09-19,いなほこども園,kajiso_vio,11:00:00,True,,2+0+毎日+3,2,33_2,9,11:08:00,25_0,17,11:19:00,11:24:00,12:09:00,1+1+毎日+4,1,25_0,32,14:03:00,33_1,40,14:15:00,14:17:00,197.0,6.0,0.0,109.0,23.0,False
baseline,2026-09-19,いなほこども園,kajiso_vio,11:30:00,False,no_return_by_deadline,,,,,,,,,,,,,,,,,,,,,,,,,False
baseline,2026-09-19,いなほこども園,kajiso_vio,12:00:00,False,no_return_by_deadline,,,,,,,,,,,,,,,,,,,,,,,,,False
baseline,2026-09-19,いなほこども園,kajiso_vio,12:30:00,False,no_return_by_deadline,,,,,,,,,,,,,,,,,,,,,,,,,False
baseline,2026-09-19,いなほこども園,kajiso_vio,13:00:00,False,no_return_by_deadline,,,,,,,,,,,,,,,,,,,,,,,,,False
baseline,2026-09-19,いなほこども園,kajiso_vio,13:30:00,False,no_return_by_deadline,,,,,,,,,,,,,,,,,,,,,,,,,False
baseline,2026-09-19,いなほこども園,kajiso_vio,14:00:00,False,no_return_by_deadline,,,,,,,,,,,,,,,,,,,,,,,,,False
baseline,2026-09-19,いなほこども園,kajiso_vio,14:30:00,False,no_return_by_deadline,,,,,,,,,,,,,,,,,,,,,,,,,False
baseline,2026-09-19,いなほこども園,kajiso_vio,15:00:00,False,no_return_by_deadline,,,,,,,,,,,,,,,,,,,,,,,,,False
baseline,2026-09-19,いなほこども園,kajiso_vio,15:30:00,False,no_return_by_deadline,,,,,,,,,,,,,,,,,,,,,,,,,False
baseline,2026-09-19,いなほこども園,kajiso_vio,16:00:00,False,no_outbound_bus,,,,,,,,,,,,,,,,,,,,,,,,,False
baseline,2026-09-19,童子丸郵便局口,kajiso_libre,08:00:00,True,,2+0+毎日+3,2,39_2,3,10:59:00,21_2,28,11:47:00,11:52:00,12:37:00,1+1+毎日+4,1,21_1,21,13:32:00,39_1,46,14:23:00,14:25:00,385.0,177.0,0.0,50.0,99.0,False
baseline,2026-09-19,童子丸郵便局口,kajiso_libre,08:30:00,True,,2+0+毎日+3,2,39_2,3,10:59:00,21_2,28,11:47:00,11:52:00,12:37:00,1+1+毎日+4,1,21_1,21,13:32:00,39_1,46,14:23:00,14:25:00,355.0,147.0,0.0,50.0,99.0,False
baseline,2026-09-19,童子丸郵便局口,kajiso_libre,09:00:00,True,,2+0+毎日+3,2,39_2,3,10:59:00,21_2,28,11:47:00,11:52:00,12:37:00,1+1+毎日+4,1,21_1,21,13:32:00,39_1,46,14:23:00,14:25:00,325.0,117.0,0.0,50.0,99.0,False
baseline,2026-09-19,童子丸郵便局口,kajiso_libre,09:30:00,True,,2+0+毎日+3,2,39_2,3,10:59:00,21_2,28,11:47:00,11:52:00,12:37:00,1+1+毎日+4,1,21_1,21,13:32:00,39_1,46,14:23:00,14:25:00,295.0,87.0,0.0,50.0,99.0,False
baseline,2026-09-19,童子丸郵便局口,kajiso_libre,10:00:00,True,,2+0+毎日+3,2,39_2,3,10:59:00,21_2,28,11:47:00,11:52:00,12:37:00,1+1+毎日+4,1,21_1,21,13:32:00,39_1,46,14:23:00,14:25:00,265.0,57.0,0.0,50.0,99.0,False
baseline,2026-09-19,童子丸郵便局口,kajiso_libre,10:30:00,True,,2+0+毎日+3,2,39_2,3,10:59:00,21_2,28,11:47:00,11:52:00,12:37:00,1+1+毎日+4,1,21_1,21,13:32:00,39_1,46,14:23:00,14:25:00,235.0,27.0,0.0,50.0,99.0,False
baseline,2026-09-19,童子丸郵便局口,kajiso_libre,11:00:00,False,no_return_by_deadline,,,,,,,,,,,,,,,,,,,,,,,,,False
baseline,2026-09-19,童子丸郵便局口,kajiso_libre,11:30:00,False,no_return_by_deadline,,,,,,,,,,,,,,,,,,,,,,,,,False
baseline,2026-09-19,童子丸郵便局口,kajiso_libre,12:00:00,False,no_return_by_deadline,,,,,,,,,,,,,,,,,,,,,,,,,False
baseline,2026-09-19,童子丸郵便局口,kajiso_libre,12:30:00,False,no_return_by_deadline,,,,,,,,,,,,,,,,,,,,,,,,,False
baseline,2026-09-19,童子丸郵便局口,kajiso_libre,13:00:00,False,no_return_by_deadline,,,,,,,,,,,,,,,,,,,,,,,,,False
baseline,2026-09-19,童子丸郵便局口,kajiso_libre,13:30:00,False,no_return_by_deadline,,,,,,,,,,,,,,,,,,,,,,,,,False
baseline,2026-09-19,童子丸郵便局口,kajiso_libre,14:00:00,False,no_return_by_deadline,,,,,,,,,,,,,,,,,,,,,,,,,False
baseline,2026-09-19,童子丸郵便局口,kajiso_libre,14:30:00,False,no_return_by_deadline,,,,,,,,,,,,,,,,,,,,,,,,,False
baseline,2026-09-19,童子丸郵便局口,kajiso_libre,15:00:00,False,no_return_by_deadline,,,,,,,,,,,,,,,,,,,,,,,,,False
baseline,2026-09-19,童子丸郵便局口,kajiso_libre,15:30:00,False,no_outbound_bus,,,,,,,,,,,,,,,,,,,,,,,,,False
baseline,2026-09-19,童子丸郵便局口,kajiso_libre,16:00:00,False,no_outbound_bus,,,,,,,,,,,,,,,,,,,,,,,,,False
baseline,2026-09-19,童子丸郵便局口,kajiso_vio,08:00:00,True,,2+0+毎日+3,2,39_2,3,10:59:00,25_0,17,11:19:00,11:24:00,12:09:00,1+1+毎日+4,1,25_0,32,14:03:00,39_1,46,14:23:00,14:25:00,385.0,177.0,0.0,109.0,40.0,False
baseline,2026-09-19,童子丸郵便局口,kajiso_vio,08:30:00,True,,2+0+毎日+3,2,39_2,3,10:59:00,25_0,17,11:19:00,11:24:00,12:09:00,1+1+毎日+4,1,25_0,32,14:03:00,39_1,46,14:23:00,14:25:00,355.0,147.0,0.0,109.0,40.0,False
baseline,2026-09-19,童子丸郵便局口,kajiso_vio,09:00:00,True,,2+0+毎日+3,2,39_2,3,10:59:00,25_0,17,11:19:00,11:24:00,12:09:00,1+1+毎日+4,1,25_0,32,14:03:00,39_1,46,14:23:00,14:25:00,325.0,117.0,0.0,109.0,40.0,False
baseline,2026-09-19,童子丸郵便局口,kajiso_vio,09:30:00,True,,2+0+毎日+3,2,39_2,3,10:59:00,25_0,17,11:19:00,11:24:00,12:09:00,1+1+毎日+4,1,25_0,32,14:03:00,39_1,46,14:23:00,14:25:00,295.0,87.0,0.0,109.0,40.0,False
baseline,2026-09-19,童子丸郵便局口,kajiso_vio,10:00:00,True,,2+0+毎日+3,2,39_2,3,10:59:00,25_0,17,11:19:00,11:24:00,12:09:00,1+1+毎日+4,1,25_0,32,14:03:00,39_1,46,14:23:00,14:25:00,265.0,57.0,0.0,109.0,40.0,False
baseline,2026-09-19,童子丸郵便局口,kajiso_vio,10:30:00,True,,2+0+毎日+3,2,39_2,3,10:59:00,25_0,17,11:19:00,11:24:00,12:09:00,1+1+毎日+4,1,25_0,32,14:03:00,39_1,46,14:23:00,14:25:00,235.0,27.0,0.0,109.0,40.0,False
baseline,2026-09-19,童子丸郵便局口,kajiso_vio,11:00:00,False,no_return_by_deadline,,,,,,,,,,,,,,,,,,,,,,,,,False
baseline,2026-09-19,童子丸郵便局口,kajiso_vio,11:30:00,False,no_return_by_deadline,,,,,,,,,,,,,,,,,,,,,,,,,False
baseline,2026-09-19,童子丸郵便局口,kajiso_vio,12:00:00,False,no_return_by_deadline,,,,,,,,,,,,,,,,,,,,,,,,,False
baseline,2026-09-19,童子丸郵便局口,kajiso_vio,12:30:00,False,no_return_by_deadline,,,,,,,,,,,,,,,,,,,,,,,,,False
baseline,2026-09-19,童子丸郵便局口,kajiso_vio,13:00:00,False,no_return_by_deadline,,,,,,,,,,,,,,,,,,,,,,,,,False
baseline,2026-09-19,童子丸郵便局口,kajiso_vio,13:30:00,False,no_return_by_deadline,,,,,,,,,,,,,,,,,,,,,,,,,False
baseline,2026-09-19,童子丸郵便局口,kajiso_vio,14:00:00,False,no_return_by_deadline,,,,,,,,,,,,,,,,,,,,,,,,,False
baseline,2026-09-19,童子丸郵便局口,kajiso_vio,14:30:00,False,no_return_by_deadline,,,,,,,,,,,,,,,,,,,,,,,,,False
baseline,2026-09-19,童子丸郵便局口,kajiso_vio,15:00:00,False,no_return_by_deadline,,,,,,,,,,,,,,,,,,,,,,,,,False
baseline,2026-09-19,童子丸郵便局口,kajiso_vio,15:30:00,False,no_outbound_bus,,,,,,,,,,,,,,,,,,,,,,,,,False
baseline,2026-09-19,童子丸郵便局口,kajiso_vio,16:00:00,False,no_outbound_bus,,,,,,,,,,,,,,,,,,,,,,,,,False
blue_plus_10,2026-09-15,越前大野駅,kajiso_libre,08:00:00,True,,2+0+平日+1,2,1_1,24,08:22:00,21_2,28,08:26:00,09:30:00,10:15:00,1+1+平日+3,1,21_1,21,11:28:00,1_1,24,11:32:00,11:34:00,214.0,20.0,59.0,68.0,8.0,False
blue_plus_10,2026-09-15,越前大野駅,kajiso_libre,08:30:00,True,,1+1+毎日+2,1,1_1,1,09:23:00,21_1,21,09:50:00,09:55:00,10:40:00,1+1+平日+3,1,21_1,21,11:28:00,1_1,24,11:32:00,11:34:00,184.0,51.0,0.0,43.0,31.0,False
blue_plus_10,2026-09-15,越前大野駅,kajiso_libre,09:00:00,True,,1+1+毎日+2,1,1_1,1,09:23:00,21_1,21,09:50:00,09:55:00,10:40:00,1+1+平日+3,1,21_1,21,11:28:00,1_1,24,11:32:00,11:34:00,154.0,21.0,0.0,43.0,31.0,True
blue_plus_10,2026-09-15,越前大野駅,kajiso_libre,09:30:00,True,,2+0+平日+2,2,1_1,24,10:04:00,21_2,28,10:08:00,10:13:00,10:58:00,1+1+平日+3,1,21_1,21,11:28:00,1_1,24,11:32:00,11:34:00,124.0,32.0,0.0,25.0,8.0,True
blue_plus_10,2026-09-15,越前大野駅,kajiso_libre,10:00:00,True,,2+0+平日+2,2,1_1,24,10:04:00,21_2,28,10:08:00,10:13:00,10:58:00,1+1+平日+3,1,21_1,21,11:28:00,1_1,24,11:32:00,11:34:00,94.0,2.0,0.0,25.0,8.0,True
blue_plus_10,2026-09-15,越前大野駅,kajiso_libre,10:30:00,True,,1+1+平日+3,1,1_1,1,11:01:00,21_1,21,11:28:00,11:33:00,12:18:00,1+1+毎日+4,1,21_1,21,13:32:00,1_1,24,13:36:00,13:38:00,188.0,29.0,0.0,69.0,31.0,False
blue_plus_10,2026-09-15,越前大野駅,kajiso_libre,11:00:00,True,,2+0+毎日+3,2,1_1,1,11:06:00,21_2,28,11:57:00,12:02:00,12:47:00,1+1+毎日+4,1,21_1,21,13:32:00,1_1,24,13:36:00,13:38:00,158.0,4.0,0.0,40.0,55.0,True
blue_plus_10,2026-09-15,越前大野駅,kajiso_libre,11:30:00,True,,2+0+毎日+3,2,1_1,24,11:53:00,21_2,28,11:57:00,12:02:00,12:47:00,1+1+毎日+4,1,21_1,21,13:32:00,1_1,24,13:36:00,13:38:00,128.0,21.0,0.0,40.0,8.0,True
blue_plus_10,2026-09-15,越前大野駅,kajiso_libre,12:00:00,True,,1+1+毎日+4,1,1_1,1,13:05:00,21_1,21,13:32:00,13:37:00,14:22:00,1+1+平日+5,1,21_1,21,16:02:00,1_1,24,16:06:00,16:08:00,248.0,63.0,0.0,95.0,31.0,False
blue_plus_10,2026-09-15,越前大野駅,kajiso_libre,12:30:00,True,,1+1+毎日+4,1,1_1,1,13:05:00,21_1,21,13:32:00,13:37:00,14:22:00,1+1+平日+5,1,21_1,21,16:02:00,1_1,24,16:06:00,16:08:00,218.0,33.0,0.0,95.0,31.0,False
blue_plus_10,2026-09-15,越前大野駅,kajiso_libre,13:00:00,True,,1+1+毎日+4,1,1_1,1,13:05:00,21_1,21,13:32:00,13:37:00,14:22:00,1+1+平日+5,1,21_1,21,16:02:00,1_1,24,16:06:00,16:08:00,188.0,3.0,0.0,95.0,31.0,False
blue_plus_10,2026-09-15,越前大野駅,kajiso_libre,13:30:00,True,,2+0+平日+4,2,1_1,24,14:00:00,21_2,28,14:04:00,14:09:00,14:54:00,1+1+平日+5,1,21_1,21,16:02:00,1_1,24,16:06:00,16:08:00,158.0,28.0,0.0,63.0,8.0,True
blue_plus_10,2026-09-15,越前大野駅,kajiso_libre,14:00:00,False,no_return_by_deadline,,,,,,,,,,,,,,,,,,,,,,,,,False
blue_plus_10,2026-09-15,越前大野駅,kajiso_libre,14:30:00,False,no_return_by_deadline,,,,,,,,,,,,,,,,,,,,,,,,,False
blue_plus_10,2026-09-15,越前大野駅,kajiso_libre,15:00:00,False,no_return_by_deadline,,,,,,,,,,,,,,,,,,,,,,,,,False
blue_plus_10,2026-09-15,越前大野駅,kajiso_libre,15:30:00,False,no_return_by_deadline,,,,,,,,,,,,,,,,,,,,,,,,,False
blue_plus_10,2026-09-15,越前大野駅,kajiso_libre,16:00:00,False,no_return_by_deadline,,,,,,,,,,,,,,,,,,,,,,,,,False
blue_plus_10,2026-09-15,越前大野駅,kajiso_vio,08:00:00,True,,1+1+毎日+2,1,1_1,1,09:23:00,25_0,32,10:13:00,10:18:00,11:03:00,2+0+毎日+3,2,25_0,17,11:29:00,1_1,24,11:42:00,11:44:00,224.0,81.0,0.0,21.0,63.0,False
blue_plus_10,2026-09-15,越前大野駅,kajiso_vio,08:30:00,True,,1+1+毎日+2,1,1_1,1,09:23:00,25_0,32,10:13:00,10:18:00,11:03:00,2+0+毎日+3,2,25_0,17,11:29:00,1_1,24,11:42:00,11:44:00,194.0,51.0,0.0,21.0,63.0,False
blue_plus_10,2026-09-15,越前大野駅,kajiso_vio,09:00:00,True,,1+1+毎日+2,1,1_1,1,09:23:00,25_0,32,10:13:00,10:18:00,11:03:00,2+0+毎日+3,2,25_0,17,11:29:00,1_1,24,11:42:00,11:44:00,164.0,21.0,0.0,21.0,63.0,True
blue_plus_10,2026-09-15,越前大野駅,kajiso_vio,09:30:00,True,,1+1+毎日+2,1,1_1,24,10:00:00,25_0,32,10:13:00,10:18:00,11:03:00,2+0+毎日+3,2,25_0,17,11:29:00,1_1,24,11:42:00,11:44:00,134.0,28.0,0.0,21.0,26.0,True
blue_plus_10,2026-09-15,越前大野駅,kajiso_vio,10:00:00,True,,1+1+平日+3,1,1_1,1,11:01:00,25_0,32,11:56:00,12:01:00,12:46:00,2+0+平日+4,2,25_0,17,13:33:00,1_1,24,13:46:00,13:48:00,228.0,59.0,0.0,42.0,68.0,False
blue_plus_10,2026-09-15,越前大野駅,kajiso_vio,10:30:00,True,,1+1+平日+3,1,1_1,1,11:01:00,25_0,32,11:56:00,12:01:00,12:46:00,2+0+平日+4,2,25_0,17,13:33:00,1_1,24,13:46:00,13:48:00,198.0,29.0,0.0,42.0,68.0,False
blue_plus_10,2026-09-15,越前大野駅,kajiso_vio,11:00:00,True,,2+0+毎日+3,2,1_1,1,11:06:00,25_0,17,11:29:00,11:34:00,12:19:00,2+0+平日+4,2,25_0,17,13:33:00,1_1,24,13:46:00,13:48:00,168.0,4.0,0.0,69.0,36.0,True
blue_plus_10,2026-09-15,越前大野駅,kajiso_vio,11:30:00,True,,1+1+平日+3,1,1_1,24,11:43:00,25_0,32,11:56:00,12:01:00,12:46:00,2+0+平日+4,2,25_0,17,13:33:00,1_1,24,13:46:00,13:48:00,138.0,11.0,0.0,42.0,26.0,True
blue_plus_10,2026-09-15,越前大野駅,kajiso_vio,12:00:00,True,,1+1+毎日+4,1,1_1,1,13:05:00,25_0,32,14:03:00,14:08:00,14:53:00,2+0+毎日+5,2,25_0,17,15:58:00,1_1,24,16:11:00,16:13:00,253.0,63.0,0.0,60.0,71.0,False
blue_plus_10,2026-09-15,越前大野駅,kajiso_vio,12:30:00,True,,1+1+毎日+4,1,1_1,1,13:05:00,25_0,32,14:03:00,14:08:00,14:53:00,2+0+毎日+5,2,25_0,17,15:58:00,1_1,24,16:11:00,16:13:00,223.0,33.0,0.0,60.0,71.0,False
blue_plus_10,2026-09-15,越前大野駅,kajiso_vio,13:00:00,True,,1+1+毎日+4,1,1_1,1,13:05:00,25_0,32,14:03:00,14:08:00,14:53:00,2+0+毎日+5,2,25_0,17,15:58:00,1_1,24,16:11:00,16:13:00,193.0,3.0,0.0,60.0,71.0,False
blue_plus_10,2026-09-15,越前大野駅,kajiso_vio,13:30:00,True,,1+1+毎日+4,1,1_1,24,13:50:00,25_0,32,14:03:00,14:08:00,14:53:00,2+0+毎日+5,2,25_0,17,15:58:00,1_1,24,16:11:00,16:13:00,163.0,18.0,0.0,60.0,26.0,True
blue_plus_10,2026-09-15,越前大野駅,kajiso_vio,14:00:00,False,no_return_by_deadline,,,,,,,,,,,,,,,,,,,,,,,,,False
blue_plus_10,2026-09-15,越前大野駅,kajiso_vio,14:30:00,False,no_return_by_deadline,,,,,,,,,,,,,,,,,,,,,,,,,False
blue_plus_10,2026-09-15,越前大野駅,kajiso_vio,15:00:00,False,no_return_by_deadline,,,,,,,,,,,,,,,,,,,,,,,,,False
blue_plus_10,2026-09-15,越前大野駅,kajiso_vio,15:30:00,False,no_return_by_deadline,,,,,,,,,,,,,,,,,,,,,,,,,False
blue_plus_10,2026-09-15,越前大野駅,kajiso_vio,16:00:00,False,no_return_by_deadline,,,,,,,,,,,,,,,,,,,,,,,,,False
blue_plus_10,2026-09-15,結ステーション,kajiso_libre,08:00:00,True,,1+1+毎日+2,1,6_0,6,09:30:00,21_1,21,09:50:00,09:55:00,10:40:00,1+1+平日+3,1,21_1,21,11:28:00,6_0,29,11:47:00,11:49:00,229.0,88.0,0.0,43.0,39.0,False
blue_plus_10,2026-09-15,結ステーション,kajiso_libre,08:30:00,True,,1+1+毎日+2,1,6_0,6,09:30:00,21_1,21,09:50:00,09:55:00,10:40:00,1+1+平日+3,1,21_1,21,11:28:00,6_0,29,11:47:00,11:49:00,199.0,58.0,0.0,43.0,39.0,False
blue_plus_10,2026-09-15,結ステーション,kajiso_libre,09:00:00,True,,1+1+毎日+2,1,6_0,6,09:30:00,21_1,21,09:50:00,09:55:00,10:40:00,1+1+平日+3,1,21_1,21,11:28:00,6_0,29,11:47:00,11:49:00,169.0,28.0,0.0,43.0,39.0,True
blue_plus_10,2026-09-15,結ステーション,kajiso_libre,09:30:00,True,,2+0+平日+2,2,6_0,20,09:57:00,21_2,28,10:08:00,10:13:00,10:58:00,1+1+平日+3,1,21_1,21,11:28:00,6_0,29,11:47:00,11:49:00,139.0,25.0,0.0,25.0,30.0,True
blue_plus_10,2026-09-15,結ステーション,kajiso_libre,10:00:00,True,,1+1+平日+3,1,6_0,6,11:08:00,21_1,21,11:28:00,11:33:00,12:18:00,1+1+毎日+4,1,21_1,21,13:32:00,6_0,29,13:54:00,13:56:00,236.0,66.0,0.0,69.0,42.0,False
blue_plus_10,2026-09-15,結ステーション,kajiso_libre,10:30:00,True,,1+1+平日+3,1,6_0,6,11:08:00,21_1,21,11:28:00,11:33:00,12:18:00,1+1+毎日+4,1,21_1,21,13:32:00,6_0,29,13:54:00,13:56:00,206.0,36.0,0.0,69.0,42.0,False
blue_plus_10,2026-09-15,結ステーション,kajiso_libre,11:00:00,True,,1+1+平日+3,1,6_0,6,11:08:00,21_1,21,11:28:00,11:33:00,12:18:00,1+1+毎日+4,1,21_1,21,13:32:00,6_0,29,13:54:00,13:56:00,176.0,6.0,0.0,69.0,42.0,True
blue_plus_10,2026-09-15,結ステーション,kajiso_libre,11:30:00,True,,2+0+毎日+3,2,6_0,20,11:38:00,21_2,28,11:57:00,12:02:00,12:47:00,1+1+毎日+4,1,21_1,21,13:32:00,6_0,29,13:54:00,13:56:00,146.0,6.0,0.0,40.0,41.0,True
blue_plus_10,2026-09-15,結ステーション,kajiso_libre,12:00:00,True,,1+1+毎日+4,1,6_0,6,13:12:00,21_1,21,13:32:00,13:37:00,14:22:00,1+1+平日+5,1,21_1,21,16:02:00,6_0,29,16:13:00,16:15:00,255.0,70.0,0.0,95.0,31.0,False
blue_plus_10,2026-09-15,結ステーション,kajiso_libre,12:30:00,True,,1+1+毎日+4,1,6_0,6,13:12:00,21_1,21,13:32:00,13:37:00,14:22:00,1+1+平日+5,1,21_1,21,16:02:00,6_0,29,16:13:00,16:15:00,225.0,40.0,0.0,95.0,31.0,False
blue_plus_10,2026-09-15,結ステーション,kajiso_libre,13:00:00,True,,1+1+毎日+4,1,6_0,6,13:12:00,21_1,21,13:32:00,13:37:00,14:22:00,1+1+平日+5,1,21_1,21,16:02:00,6_0,29,16:13:00,16:15:00,195.0,10.0,0.0,95.0,31.0,False
blue_plus_10,2026-09-15,結ステーション,kajiso_libre,13:30:00,True,,2+0+平日+4,2,6_0,20,13:42:00,21_2,28,14:04:00,14:09:00,14:54:00,1+1+平日+5,1,21_1,21,16:02:00,6_0,29,16:13:00,16:15:00,165.0,10.0,0.0,63.0,33.0,True
blue_plus_10,2026-09-15,結ステーション,kajiso_libre,14:00:00,False,no_return_by_deadline,,,,,,,,,,,,,,,,,,,,,,,,,False
blue_plus_10,2026-09-15,結ステーション,kajiso_libre,14:30:00,False,no_return_by_deadline,,,,,,,,,,,,,,,,,,,,,,,,,False
blue_plus_10,2026-09-15,結ステーション,kajiso_libre,15:00:00,False,no_return_by_deadline,,,,,,,,,,,,,,,,,,,,,,,,,False
blue_plus_10,2026-09-15,結ステーション,kajiso_libre,15:30:00,False,no_return_by_deadline,,,,,,,,,,,,,,,,,,,,,,,,,False
blue_plus_10,2026-09-15,結ステーション,kajiso_libre,16:00:00,False,no_return_by_deadline,,,,,,,,,,,,,,,,,,,,,,,,,False
blue_plus_10,2026-09-15,結ステーション,kajiso_vio,08:00:00,True,,1+1+毎日+2,1,6_0,6,09:30:00,25_0,32,10:13:00,10:18:00,11:03:00,2+0+毎日+3,2,25_0,17,11:29:00,6_0,20,11:38:00,11:40:00,220.0,88.0,0.0,21.0,52.0,False
blue_plus_10,2026-09-15,結ステーション,kajiso_vio,08:30:00,True,,1+1+毎日+2,1,6_0,6,09:30:00,25_0,32,10:13:00,10:18:00,11:03:00,2+0+毎日+3,2,25_0,17,11:29:00,6_0,20,11:38:00,11:40:00,190.0,58.0,0.0,21.0,52.0,False
blue_plus_10,2026-09-15,結ステーション,kajiso_vio,09:00:00,True,,1+1+毎日+2,1,6_0,6,09:30:00,25_0,32,10:13:00,10:18:00,11:03:00,2+0+毎日+3,2,25_0,17,11:29:00,6_0,20,11:38:00,11:40:00,160.0,28.0,0.0,21.0,52.0,True
blue_plus_10,2026-09-15,結ステーション,kajiso_vio,09:30:00,True,,1+1+毎日+2,1,6_0,29,10:04:00,25_0,32,10:13:00,10:18:00,11:03:00,2+0+毎日+3,2,25_0,17,11:29:00,6_0,20,11:38:00,11:40:00,130.0,32.0,0.0,21.0,18.0,True
blue_plus_10,2026-09-15,結ステーション,kajiso_vio,10:00:00,True,,1+1+毎日+2,1,6_0,29,10:04:00,25_0,32,10:13:00,10:18:00,11:03:00,2+0+毎日+3,2,25_0,17,11:29:00,6_0,20,11:38:00,11:40:00,100.0,2.0,0.0,21.0,18.0,True
blue_plus_10,2026-09-15,結ステーション,kajiso_vio,10:30:00,True,,1+1+平日+3,1,6_0,6,11:08:00,25_0,32,11:56:00,12:01:00,12:46:00,2+0+平日+4,2,25_0,17,13:33:00,6_0,20,13:42:00,13:44:00,194.0,36.0,0.0,42.0,57.0,False
blue_plus_10,2026-09-15,結ステーション,kajiso_vio,11:00:00,True,,1+1+平日+3,1,6_0,6,11:08:00,25_0,32,11:56:00,12:01:00,12:46:00,2+0+平日+4,2,25_0,17,13:33:00,6_0,20,13:42:00,13:44:00,164.0,6.0,0.0,42.0,57.0,True
blue_plus_10,2026-09-15,結ステーション,kajiso_vio,11:30:00,True,,1+1+平日+3,1,6_0,29,11:47:00,25_0,32,11:56:00,12:01:00,12:46:00,2+0+平日+4,2,25_0,17,13:33:00,6_0,20,13:42:00,13:44:00,134.0,15.0,0.0,42.0,18.0,True
blue_plus_10,2026-09-15,結ステーション,kajiso_vio,12:00:00,True,,1+1+毎日+4,1,6_0,6,13:12:00,25_0,32,14:03:00,14:08:00,14:53:00,2+0+毎日+5,2,25_0,17,15:58:00,6_0,20,16:07:00,16:09:00,249.0,70.0,0.0,60.0,60.0,False
blue_plus_10,2026-09-15,結ステーション,kajiso_vio,12:30:00,True,,1+1+毎日+4,1,6_0,6,13:12:00,25_0,32,14:03:00,14:08:00,14:53:00,2+0+毎日+5,2,25_0,17,15:58:00,6_0,20,16:07:00,16:09:00,219.0,40.0,0.0,60.0,60.0,False
blue_plus_10,2026-09-15,結ステーション,kajiso_vio,13:00:00,True,,1+1+毎日+4,1,6_0,6,13:12:00,25_0,32,14:03:00,14:08:00,14:53:00,2+0+毎日+5,2,25_0,17,15:58:00,6_0,20,16:07:00,16:09:00,189.0,10.0,0.0,60.0,60.0,False
blue_plus_10,2026-09-15,結ステーション,kajiso_vio,13:30:00,True,,1+1+毎日+4,1,6_0,29,13:54:00,25_0,32,14:03:00,14:08:00,14:53:00,2+0+毎日+5,2,25_0,17,15:58:00,6_0,20,16:07:00,16:09:00,159.0,22.0,0.0,60.0,18.0,True
blue_plus_10,2026-09-15,結ステーション,kajiso_vio,14:00:00,False,no_return_by_deadline,,,,,,,,,,,,,,,,,,,,,,,,,False
blue_plus_10,2026-09-15,結ステーション,kajiso_vio,14:30:00,False,no_return_by_deadline,,,,,,,,,,,,,,,,,,,,,,,,,False
blue_plus_10,2026-09-15,結ステーション,kajiso_vio,15:00:00,False,no_return_by_deadline,,,,,,,,,,,,,,,,,,,,,,,,,False
blue_plus_10,2026-09-15,結ステーション,kajiso_vio,15:30:00,False,no_return_by_deadline,,,,,,,,,,,,,,,,,,,,,,,,,False
blue_plus_10,2026-09-15,結ステーション,kajiso_vio,16:00:00,False,no_return_by_deadline,,,,,,,,,,,,,,,,,,,,,,,,,False
blue_plus_10,2026-09-15,下庄小学校,kajiso_libre,08:00:00,True,,1+1+毎日+2,1,9_1,9,09:33:00,21_1,21,09:50:00,09:55:00,10:40:00,2+0+毎日+3,2,21_2,28,11:57:00,9_2,40,12:12:00,12:14:00,254.0,91.0,0.0,72.0,32.0,False
blue_plus_10,2026-09-15,下庄小学校,kajiso_libre,08:30:00,True,,1+1+毎日+2,1,9_1,9,09:33:00,21_1,21,09:50:00,09:55:00,10:40:00,2+0+毎日+3,2,21_2,28,11:57:00,9_2,40,12:12:00,12:14:00,224.0,61.0,0.0,72.0,32.0,False
blue_plus_10,2026-09-15,下庄小学校,kajiso_libre,09:00:00,True,,1+1+毎日+2,1,9_1,9,09:33:00,21_1,21,09:50:00,09:55:00,10:40:00,2+0+毎日+3,2,21_2,28,11:57:00,9_2,40,12:12:00,12:14:00,194.0,31.0,0.0,72.0,32.0,False
blue_plus_10,2026-09-15,下庄小学校,kajiso_libre,09:30:00,True,,1+1+平日+3,1,9_1,9,11:11:00,21_1,21,11:28:00,11:33:00,12:18:00,2+0+平日+4,2,21_2,28,14:04:00,9_2,40,14:19:00,14:21:00,291.0,99.0,0.0,101.0,32.0,False
blue_plus_10,2026-09-15,下庄小学校,kajiso_libre,10:00:00,True,,1+1+平日+3,1,9_1,9,11:11:00,21_1,21,11:28:00,11:33:00,12:18:00,2+0+平日+4,2,21_2,28,14:04:00,9_2,40,14:19:00,14:21:00,261.0,69.0,0.0,101.0,32.0,False
