pref_code,pref_name,year,month,total_stays,foreign_stays_10plus,vintage,frame_basis
20,長野県,2020,10,1268470.0,2120.0,confirmed,employee_count
21,岐阜県,2020,10,494410.0,660.0,confirmed,employee_count
22,静岡県,2020,10,1454390.0,3340.0,confirmed,employee_count
23,愛知県,2020,10,1087590.0,5900.0,confirmed,employee_count
24,三重県,2020,10,577390.0,1350.0,confirmed,employee_count
25,滋賀県,2020,10,289770.0,1470.0,confirmed,employee_count
26,京都府,2020,10,1361370.0,9750.0,confirmed,employee_count
27,大阪府,2020,10,1809460.0,23180.0,confirmed,employee_count
28,兵庫県,2020,10,924800.0,3800.0,confirmed,employee_count
29,奈良県,2020,10,170220.0,300.0,confirmed,employee_count
30,和歌山県,2020,10,378070.0,320.0,confirmed,employee_count
31,鳥取県,2020,10,236260.0,520.0,confirmed,employee_count
32,島根県,2020,10,291760.0,510.0,confirmed,employee_count
33,岡山県,2020,10,402990.0,1160.0,confirmed,employee_count
34,広島県,2020,10,733520.0,3330.0,confirmed,employee_count
35,山口県,2020,10,388730.0,930.0,confirmed,employee_count
36,徳島県,2020,10,146480.0,110.0,confirmed,employee_count
37,香川県,2020,10,277030.0,1210.0,confirmed,employee_count
38,愛媛県,2020,10,336290.0,1830.0,confirmed,employee_count
39,高知県,2020,10,210760.0,190.0,confirmed,employee_count
40,福岡県,2020,10,1033800.0,4660.0,confirmed,employee_count
41,佐賀県,2020,10,206760.0,310.0,confirmed,employee_count
42,長崎県,2020,10,520280.0,3530.0,confirmed,employee_count
43,熊本県,2020,10,486340.0,770.0,confirmed,employee_count
44,大分県,2020,10,537140.0,1320.0,confirmed,employee_count
45,宮崎県,2020,10,339840.0,860.0,confirmed,employee_count
46,鹿児島県,2020,10,575330.0,680.0,confirmed,employee_count
47,沖縄県,2020,10,1388860.0,24130.0,confirmed,employee_count
01,北海道,2020,11,1800370.0,2420.0,confirmed,employee_count
02,青森県,2020,11,357290.0,1610.0,confirmed,employee_count
03,岩手県,2020,11,467560.0,1530.0,confirmed,employee_count
04,宮城県,2020,11,746140.0,4580.0,confirmed,employee_count
05,秋田県,2020,11,292640.0,270.0,confirmed,employee_count
06,山形県,2020,11,416980.0,570.0,confirmed,employee_count
07,福島県,2020,11,993380.0,1750.0,confirmed,employee_count
08,茨城県,2020,11,462580.0,4410.0,confirmed,employee_count
09,栃木県,2020,11,856820.0,1590.0,confirmed,employee_count
10,群馬県,2020,11,655290.0,1000.0,confirmed,employee_count
11,埼玉県,2020,11,360920.0,1260.0,confirmed,employee_count
12,千葉県,2020,11,1603190.0,99650.0,confirmed,employee_count
13,東京都,2020,11,3888860.0,101660.0,confirmed,employee_count
14,神奈川県,2020,11,1603270.0,18870.0,confirmed,employee_count
15,新潟県,2020,11,695000.0,1560.0,confirmed,employee_count
16,富山県,2020,11,261760.0,1050.0,confirmed,employee_count
17,石川県,2020,11,717430.0,3330.0,confirmed,employee_count
18,福井県,2020,11,315090.0,500.0,confirmed,employee_count
19,山梨県,2020,11,541710.0,900.0,confirmed,employee_count
20,長野県,2020,11,1125930.0,1600.0,confirmed,employee_count
21,岐阜県,2020,11,501650.0,1290.0,confirmed,employee_count
22,静岡県,2020,11,1636660.0,3820.0,confirmed,employee_count
23,愛知県,2020,11,1142450.0,7220.0,confirmed,employee_count
24,三重県,2020,11,653010.0,2220.0,confirmed,employee_count
25,滋賀県,2020,11,329380.0,1510.0,confirmed,employee_count
26,京都府,2020,11,2025370.0,14940.0,confirmed,employee_count
27,大阪府,2020,11,2022580.0,44630.0,confirmed,employee_count
28,兵庫県,2020,11,1036390.0,4800.0,confirmed,employee_count
29,奈良県,2020,11,201880.0,380.0,confirmed,employee_count
30,和歌山県,2020,11,446030.0,310.0,confirmed,employee_count
31,鳥取県,2020,11,272230.0,1750.0,confirmed,employee_count
32,島根県,2020,11,321420.0,600.0,confirmed,employee_count
33,岡山県,2020,11,424140.0,1950.0,confirmed,employee_count
34,広島県,2020,11,786820.0,4150.0,confirmed,employee_count
35,山口県,2020,11,352280.0,1120.0,confirmed,employee_count
36,徳島県,2020,11,171330.0,160.0,confirmed,employee_count
37,香川県,2020,11,313820.0,1150.0,confirmed,employee_count
38,愛媛県,2020,11,367090.0,2160.0,confirmed,employee_count
39,高知県,2020,11,233920.0,280.0,confirmed,employee_count
40,福岡県,2020,11,1202640.0,6230.0,confirmed,employee_count
41,佐賀県,2020,11,229580.0,400.0,confirmed,employee_count
42,長崎県,2020,11,619170.0,4400.0,confirmed,employee_count
43,熊本県,2020,11,583520.0,2140.0,confirmed,employee_count
44,大分県,2020,11,610880.0,750.0,confirmed,employee_count
45,宮崎県,2020,11,384780.0,710.0,confirmed,employee_count
46,鹿児島県,2020,11,643770.0,900.0,confirmed,employee_count
47,沖縄県,2020,11,1479530.0,23960.0,confirmed,employee_count
01,北海道,2020,12,1247290.0,2890.0,confirmed,employee_count
02,青森県,2020,12,282870.0,1190.0,confirmed,employee_count
03,岩手県,2020,12,360700.0,1430.0,confirmed,employee_count
04,宮城県,2020,12,610850.0,4160.0,confirmed,employee_count
05,秋田県,2020,12,228030.0,220.0,confirmed,employee_count
06,山形県,2020,12,294450.0,810.0,confirmed,employee_count
07,福島県,2020,12,799600.0,1640.0,confirmed,employee_count
08,茨城県,2020,12,414510.0,3540.0,confirmed,employee_count
09,栃木県,2020,12,624500.0,2570.0,confirmed,employee_count
10,群馬県,2020,12,515150.0,4520.0,confirmed,employee_count
11,埼玉県,2020,12,343700.0,2000.0,confirmed,employee_count
12,千葉県,2020,12,1548610.0,100060.0,confirmed,employee_count
13,東京都,2020,12,3604480.0,117640.0,confirmed,employee_count
14,神奈川県,2020,12,1472200.0,20380.0,confirmed,employee_count
15,新潟県,2020,12,562770.0,1770.0,confirmed,employee_count
16,富山県,2020,12,190410.0,910.0,confirmed,employee_count
17,石川県,2020,12,530840.0,2290.0,confirmed,employee_count
18,福井県,2020,12,237770.0,520.0,confirmed,employee_count
19,山梨県,2020,12,369860.0,1010.0,confirmed,employee_count
20,長野県,2020,12,865400.0,4670.0,confirmed,employee_count
21,岐阜県,2020,12,374930.0,1270.0,confirmed,employee_count
22,静岡県,2020,12,1428300.0,4140.0,confirmed,employee_count
23,愛知県,2020,12,1006970.0,13360.0,confirmed,employee_count
24,三重県,2020,12,529840.0,2470.0,confirmed,employee_count
25,滋賀県,2020,12,245700.0,1080.0,confirmed,employee_count
26,京都府,2020,12,1375160.0,12720.0,confirmed,employee_count
27,大阪府,2020,12,1373160.0,66010.0,confirmed,employee_count
28,兵庫県,2020,12,896980.0,5630.0,confirmed,employee_count
29,奈良県,2020,12,136150.0,530.0,confirmed,employee_count
30,和歌山県,2020,12,334330.0,310.0,confirmed,employee_count
31,鳥取県,2020,12,215040.0,650.0,confirmed,employee_count
32,島根県,2020,12,227120.0,550.0,confirmed,employee_count
33,岡山県,2020,12,335620.0,2670.0,confirmed,employee_count
34,広島県,2020,12,560990.0,3010.0,confirmed,employee_count
35,山口県,2020,12,290880.0,1220.0,confirmed,employee_count
36,徳島県,2020,12,161560.0,140.0,confirmed,employee_count
37,香川県,2020,12,225760.0,1380.0,confirmed,employee_count
38,愛媛県,2020,12,276250.0,2010.0,confirmed,employee_count
39,高知県,2020,12,160490.0,210.0,confirmed,employee_count
40,福岡県,2020,12,1025750.0,6640.0,confirmed,employee_count
41,佐賀県,2020,12,194200.0,590.0,confirmed,employee_count
42,長崎県,2020,12,504730.0,5490.0,confirmed,employee_count
43,熊本県,2020,12,479260.0,3140.0,confirmed,employee_count
44,大分県,2020,12,460350.0,1200.0,confirmed,employee_count
45,宮崎県,2020,12,313620.0,380.0,confirmed,employee_count
46,鹿児島県,2020,12,534810.0,1360.0,confirmed,employee_count
47,沖縄県,2020,12,1275310.0,20740.0,confirmed,employee_count
01,北海道,2021,1,978230.0,2410.0,confirmed,employee_count
02,青森県,2021,1,220840.0,900.0,confirmed,employee_count
03,岩手県,2021,1,288190.0,1070.0,confirmed,employee_count
04,宮城県,2021,1,354450.0,3920.0,confirmed,employee_count
05,秋田県,2021,1,159350.0,190.0,confirmed,employee_count
06,山形県,2021,1,206920.0,840.0,confirmed,employee_count
07,福島県,2021,1,582390.0,1550.0,confirmed,employee_count
08,茨城県,2021,1,266710.0,2010.0,confirmed,employee_count
09,栃木県,2021,1,297920.0,4450.0,confirmed,employee_count
10,群馬県,2021,1,260860.0,1700.0,confirmed,employee_count
11,埼玉県,2021,1,221830.0,1340.0,confirmed,employee_count
12,千葉県,2021,1,798150.0,65640.0,confirmed,employee_count
13,東京都,2021,1,2020550.0,89010.0,confirmed,employee_count
14,神奈川県,2021,1,897770.0,17640.0,confirmed,employee_count
15,新潟県,2021,1,372140.0,1100.0,confirmed,employee_count
16,富山県,2021,1,112100.0,1120.0,confirmed,employee_count
17,石川県,2021,1,209740.0,1550.0,confirmed,employee_count
18,福井県,2021,1,114400.0,880.0,confirmed,employee_count
19,山梨県,2021,1,201490.0,910.0,confirmed,employee_count
20,長野県,2021,1,607390.0,3130.0,confirmed,employee_count
21,岐阜県,2021,1,217780.0,2940.0,confirmed,employee_count
22,静岡県,2021,1,752190.0,4280.0,confirmed,employee_count
23,愛知県,2021,1,668890.0,15580.0,confirmed,employee_count
24,三重県,2021,1,285040.0,4150.0,confirmed,employee_count
25,滋賀県,2021,1,142220.0,900.0,confirmed,employee_count
26,京都府,2021,1,531780.0,7280.0,confirmed,employee_count
27,大阪府,2021,1,1019080.0,57550.0,confirmed,employee_count
28,兵庫県,2021,1,491090.0,4600.0,confirmed,employee_count
29,奈良県,2021,1,74410.0,330.0,confirmed,employee_count
30,和歌山県,2021,1,178560.0,250.0,confirmed,employee_count
31,鳥取県,2021,1,126520.0,570.0,confirmed,employee_count
32,島根県,2021,1,125920.0,790.0,confirmed,employee_count
33,岡山県,2021,1,249800.0,5110.0,confirmed,employee_count
34,広島県,2021,1,307570.0,2900.0,confirmed,employee_count
35,山口県,2021,1,213500.0,1460.0,confirmed,employee_count
36,徳島県,2021,1,76940.0,180.0,confirmed,employee_count
37,香川県,2021,1,112710.0,1270.0,confirmed,employee_count
38,愛媛県,2021,1,139080.0,2000.0,confirmed,employee_count
39,高知県,2021,1,92360.0,200.0,confirmed,employee_count
40,福岡県,2021,1,588790.0,10220.0,confirmed,employee_count
41,佐賀県,2021,1,87290.0,220.0,confirmed,employee_count
42,長崎県,2021,1,247680.0,2940.0,confirmed,employee_count
43,熊本県,2021,1,247020.0,1240.0,confirmed,employee_count
44,大分県,2021,1,208880.0,2460.0,confirmed,employee_count
45,宮崎県,2021,1,148510.0,290.0,confirmed,employee_count
46,鹿児島県,2021,1,265360.0,730.0,confirmed,employee_count
47,沖縄県,2021,1,627330.0,14060.0,confirmed,employee_count
01,北海道,2021,2,1083490.0,3250.0,confirmed,employee_count
02,青森県,2021,2,226130.0,1270.0,confirmed,employee_count
03,岩手県,2021,2,300750.0,1140.0,confirmed,employee_count
04,宮城県,2021,2,396110.0,2000.0,confirmed,employee_count
05,秋田県,2021,2,174370.0,320.0,confirmed,employee_count
06,山形県,2021,2,235620.0,750.0,confirmed,employee_count
07,福島県,2021,2,587510.0,2120.0,confirmed,employee_count
08,茨城県,2021,2,265200.0,1030.0,confirmed,employee_count
09,栃木県,2021,2,291900.0,720.0,confirmed,employee_count
10,群馬県,2021,2,270090.0,1270.0,confirmed,employee_count
11,埼玉県,2021,2,212370.0,1000.0,confirmed,employee_count
12,千葉県,2021,2,702380.0,24240.0,confirmed,employee_count
13,東京都,2021,2,2166110.0,31930.0,confirmed,employee_count
14,神奈川県,2021,2,880890.0,14100.0,confirmed,employee_count
15,新潟県,2021,2,406660.0,840.0,confirmed,employee_count
16,富山県,2021,2,112000.0,790.0,confirmed,employee_count
17,石川県,2021,2,229670.0,650.0,confirmed,employee_count
18,福井県,2021,2,125660.0,350.0,confirmed,employee_count
19,山梨県,2021,2,181480.0,490.0,confirmed,employee_count
20,長野県,2021,2,662020.0,2260.0,confirmed,employee_count
21,岐阜県,2021,2,221630.0,1140.0,confirmed,employee_count
22,静岡県,2021,2,751980.0,3900.0,confirmed,employee_count
23,愛知県,2021,2,625130.0,7200.0,confirmed,employee_count
24,三重県,2021,2,260970.0,1420.0,confirmed,employee_count
25,滋賀県,2021,2,157380.0,760.0,confirmed,employee_count
26,京都府,2021,2,590550.0,3910.0,confirmed,employee_count
27,大阪府,2021,2,921810.0,15850.0,confirmed,employee_count
28,兵庫県,2021,2,501770.0,3010.0,confirmed,employee_count
29,奈良県,2021,2,82730.0,310.0,confirmed,employee_count
30,和歌山県,2021,2,177780.0,200.0,confirmed,employee_count
31,鳥取県,2021,2,135830.0,570.0,confirmed,employee_count
32,島根県,2021,2,142560.0,600.0,confirmed,employee_count
33,岡山県,2021,2,259870.0,1660.0,confirmed,employee_count
34,広島県,2021,2,367040.0,1560.0,confirmed,employee_count
35,山口県,2021,2,205330.0,1130.0,confirmed,employee_count
36,徳島県,2021,2,93770.0,250.0,confirmed,employee_count
37,香川県,2021,2,119690.0,660.0,confirmed,employee_count
38,愛媛県,2021,2,144760.0,1550.0,confirmed,employee_count
39,高知県,2021,2,111280.0,140.0,confirmed,employee_count
40,福岡県,2021,2,516140.0,4810.0,confirmed,employee_count
41,佐賀県,2021,2,90460.0,450.0,confirmed,employee_count
42,長崎県,2021,2,250550.0,3100.0,confirmed,employee_count
43,熊本県,2021,2,257780.0,870.0,confirmed,employee_count
44,大分県,2021,2,220340.0,1020.0,confirmed,employee_count
45,宮崎県,2021,2,210940.0,430.0,confirmed,employee_count
46,鹿児島県,2021,2,284550.0,760.0,confirmed,employee_count
47,沖縄県,2021,2,611810.0,13870.0,confirmed,employee_count
01,北海道,2021,3,1445680.0,3140.0,confirmed,employee_count
02,青森県,2021,3,268700.0,690.0,confirmed,employee_count
03,岩手県,2021,3,380520.0,860.0,confirmed,employee_count
04,宮城県,2021,3,537110.0,2610.0,confirmed,employee_count
05,秋田県,2021,3,176850.0,190.0,confirmed,employee_count
06,山形県,2021,3,309440.0,470.0,confirmed,employee_count
07,福島県,2021,3,786450.0,1440.0,confirmed,employee_count
08,茨城県,2021,3,384020.0,1170.0,confirmed,employee_count
09,栃木県,2021,3,553760.0,850.0,confirmed,employee_count
10,群馬県,2021,3,435060.0,780.0,confirmed,employee_count
11,埼玉県,2021,3,280580.0,1420.0,confirmed,employee_count
12,千葉県,2021,3,1030950.0,29980.0,confirmed,employee_count
13,東京都,2021,3,2863640.0,33940.0,confirmed,employee_count
14,神奈川県,2021,3,1161060.0,14560.0,confirmed,employee_count
15,新潟県,2021,3,556560.0,8700.0,confirmed,employee_count
16,富山県,2021,3,204850.0,940.0,confirmed,employee_count
17,石川県,2021,3,411760.0,880.0,confirmed,employee_count
18,福井県,2021,3,208810.0,340.0,confirmed,employee_count
19,山梨県,2021,3,357610.0,620.0,confirmed,employee_count
20,長野県,2021,3,950970.0,1940.0,confirmed,employee_count
21,岐阜県,2021,3,348990.0,1090.0,confirmed,employee_count
22,静岡県,2021,3,1230320.0,3390.0,confirmed,employee_count
23,愛知県,2021,3,991090.0,8630.0,confirmed,employee_count
24,三重県,2021,3,476610.0,570.0,confirmed,employee_count
25,滋賀県,2021,3,227410.0,900.0,confirmed,employee_count
26,京都府,2021,3,1160510.0,15520.0,confirmed,employee_count
27,大阪府,2021,3,1586870.0,18510.0,confirmed,employee_count
28,兵庫県,2021,3,802890.0,4540.0,confirmed,employee_count
29,奈良県,2021,3,147910.0,600.0,confirmed,employee_count
30,和歌山県,2021,3,321700.0,250.0,confirmed,employee_count
31,鳥取県,2021,3,230770.0,500.0,confirmed,employee_count
32,島根県,2021,3,250460.0,760.0,confirmed,employee_count
33,岡山県,2021,3,375690.0,1480.0,confirmed,employee_count
34,広島県,2021,3,510790.0,2980.0,confirmed,employee_count
35,山口県,2021,3,281690.0,1580.0,confirmed,employee_count
36,徳島県,2021,3,149630.0,490.0,confirmed,employee_count
37,香川県,2021,3,227940.0,740.0,confirmed,employee_count
38,愛媛県,2021,3,242630.0,770.0,confirmed,employee_count
39,高知県,2021,3,171400.0,180.0,confirmed,employee_count
40,福岡県,2021,3,868040.0,5440.0,confirmed,employee_count
41,佐賀県,2021,3,140030.0,320.0,confirmed,employee_count
42,長崎県,2021,3,447010.0,5690.0,confirmed,employee_count
43,熊本県,2021,3,420140.0,1050.0,confirmed,employee_count
44,大分県,2021,3,384630.0,1780.0,confirmed,employee_count
45,宮崎県,2021,3,292920.0,550.0,confirmed,employee_count
46,鹿児島県,2021,3,460100.0,880.0,confirmed,employee_count
47,沖縄県,2021,3,1091450.0,11800.0,confirmed,employee_count
01,北海道,2021,4,1221760.0,1660.0,confirmed,employee_count
02,青森県,2021,4,243820.0,1400.0,confirmed,employee_count
03,岩手県,2021,4,295120.0,510.0,confirmed,employee_count
04,宮城県,2021,4,383330.0,1490.0,confirmed,employee_count
05,秋田県,2021,4,171740.0,300.0,confirmed,employee_count
06,山形県,2021,4,191690.0,570.0,confirmed,employee_count
07,福島県,2021,4,606770.0,1650.0,confirmed,employee_count
08,茨城県,2021,4,337570.0,1080.0,confirmed,employee_count
09,栃木県,2021,4,471090.0,1170.0,confirmed,employee_count
10,群馬県,2021,4,389280.0,720.0,confirmed,employee_count
11,埼玉県,2021,4,277100.0,1280.0,confirmed,employee_count
12,千葉県,2021,4,1032990.0,29110.0,confirmed,employee_count
13,東京都,2021,4,2851110.0,42260.0,confirmed,employee_count
14,神奈川県,2021,4,1068120.0,13810.0,confirmed,employee_count
15,新潟県,2021,4,415170.0,900.0,confirmed,employee_count
16,富山県,2021,4,177370.0,550.0,confirmed,employee_count
17,石川県,2021,4,321370.0,600.0,confirmed,employee_count
18,福井県,2021,4,145970.0,390.0,confirmed,employee_count
19,山梨県,2021,4,288790.0,420.0,confirmed,employee_count
20,長野県,2021,4,592400.0,890.0,confirmed,employee_count
21,岐阜県,2021,4,271170.0,890.0,confirmed,employee_count
22,静岡県,2021,4,1035970.0,3460.0,confirmed,employee_count
23,愛知県,2021,4,854090.0,7260.0,confirmed,employee_count
24,三重県,2021,4,352590.0,980.0,confirmed,employee_count
25,滋賀県,2021,4,186330.0,700.0,confirmed,employee_count
26,京都府,2021,4,722020.0,4420.0,confirmed,employee_count
27,大阪府,2021,4,1135270.0,14570.0,confirmed,employee_count
28,兵庫県,2021,4,561680.0,3630.0,confirmed,employee_count
29,奈良県,2021,4,106940.0,450.0,confirmed,employee_count
30,和歌山県,2021,4,218300.0,270.0,confirmed,employee_count
31,鳥取県,2021,4,167640.0,300.0,confirmed,employee_count
